Package Name,Version
rmt-server,2.18
rmw,0.9.3
rng-tools,6.17
rnnoise,0.2
rnp,0.18.0
roast,5.1.7
robin-map,1.3.0
robinhood,3.1.7
rocksdb,9.6.1
rocs,25.04.3
rofi,1.7.5
rofi-bluetooth,0~git20230203.9d91c04
rofi-calc,2.2.1
rofi-network-manager,0.0.0.git~19a3780
rofi-wayland,1.7.5+wayland3+git.1709656676.1c41373
rollback-helper,1.0+git20260114.38e2a69
root-tail,1.2
rootlesskit,2.0.0
roundcubemail,1.6.13
rp-pppoe,4.0
rpcbind,1.2.7
rpcs3,0.0.38~git20251029
rpcsvc-proto,1.4.4
rpi-imager,1.8.5
rpm,4.20.1
rpm-config-SUSE,20250328
rpm-repos-openSUSE,0
rpmconf,1.1.11
rpmdevtools,8.10
rpmlint,2.7.0+git20260122.d7f65dfa
rpmlint-strict,2.7.0+git20260122.d7f65dfa
rpmrebuild,2.18
rqlite,8.43.1
rr,5.8.0
rrdtool,1.9.0
rrep,1.3.7
rshim,2.3.8
rsibreak,0.12.15
rsign2,0.6.3+0
rsnapshot,1.4.5
rspamd,3.11.1
rss2email,3.14
rssguard,4.7.3
rsvndump,0.6.2
rsync,3.4.1
rsyslog,8.2502.0
rt-tests,2.8
rtags,2.38
rtaudio,6.0.1
rtkit,0.13
rtl-sdr,2.0.2
rtla,6.12.0
rtmidi,6.0.0
rtorrent,0.10.0
rtrlib,0.8.0
rttr,0.9.6
rubber,1.6.7
ruby,3.4
ruby-build,20241017
ruby-bundled-gems-rpmhelper,0.0.6
ruby-common,3.2.1
ruby3.4,3.4.3
rubygem-abstract_method,1.2.1
rubygem-agama-yast,19.pre.devel2169.df024ea2c
rubygem-asciidoctor,2.0.18
rubygem-bundler,2.4.22
rubygem-byebug,11.1.3
rubygem-cfa,1.0.2
rubygem-cfa_grub2,2.0.0
rubygem-cheetah,1.0.0
rubygem-diff-lcs,1.5.0
rubygem-eventmachine,1.2.7
rubygem-fast_gettext,2.3.0
rubygem-gem2rpm,0.10.1
rubygem-hpricot,0.8.6
rubygem-kramdown,2.4.0
rubygem-language_server-protocol,3.17.0.3
rubygem-libyui-rake,0.1.24
rubygem-mini_portile2,2.8.7
rubygem-mustache,1.1.1
rubygem-mysql2,0.5.6
rubygem-nokogiri,1.15.5
rubygem-packaging_rake_tasks,1.5.1
rubygem-parallel,1.22.1
rubygem-parallel_tests,4.0.0
rubygem-pkg-config,1.5.7
rubygem-rb-fsevent,0.11.2
rubygem-rdiscount,2.2.7
rubygem-ronn,0.7.3
rubygem-rspec,3.12.0
rubygem-rspec-core,3.12.0
rubygem-rspec-expectations,3.12.0
rubygem-rspec-mocks,3.12.3
rubygem-rspec-support,3.12.0
rubygem-ruby-augeas,0.6.0
rubygem-ruby-dbus,0.25.0
rubygem-simpleidn,0.2.3
rubygem-yast-rake,0.2.51
runawk,1.6.1
runc,1.4.0
ruqola,2.5.1
rust,1.88.0
rust-bindgen,0.71.1
rust-cbindgen,0.28.0+git0
rust-grass,0.13.4
rust-keylime,0.2.8+116
rust1.81,1.81.0
rust1.84,1.84.1
rust1.86,1.86.0
rust1.88,1.88.0
rust1.92,1.92.0
rust1.93,1.93.0
rust1.94,1.94.0
rustscan,2.3.0+0
rustup,1.28.1~0
rxp,1.5.2
rxtx-java,2.2~pre2
rxvt-unicode,9.31
ryzenadj,0.16.0
rzip,2.1
rzsz,0.12.21~rc
s-tui,1.1.6
s2-geometry-library-java,2.0.0
s2n,1.5.1
s390-tools,2.41.0
s3backer,2.1.3
s3fs,1.95
sablot,1.0.3
sac,1.3
sad,0.4.28
safeeyes,2.2.2
saja-cascadia-code-fonts,2111.01
sakura,3.8.8
salt,3006.0
salt-lint,0.9.2
salt-test,3006.0
samba,4.23.4+git.450.b6cb3398cd0
samplicator,1.3.8rc1+git.20171112
samtools,1.19
samurai,1.2+g24
sane-airscan,0.99.29
sane-backends,1.3.0
sap-convergent-resource-agents,1.0.0
sap-suse-cluster-connector,3.1.3
sapcontrol-bash-completion,0.3.0
saphana-checks,2503+1.g069fbad
sapstartsrv-resource-agents,0.9.5+git.1751011207.4481e75
saptune,3.2.1
sarg,2.4.0
sassc,3.6.2
sassist,0.8.7
sasutils,0.5.0
sat4j,2.3.5
satyr,0.43
saxon10,10.9
saxpath,1.0
sazanami-fonts,20040629
sbc,1.5
sbctl,0.18
sbd,1.5.2+20241209.5946119
sblim-sfcc,2.2.9~rc1
sbsigntools,0.9.5
sc-controller,0.5.2
sc-im,0.8.4
sca-patterns-alp1,2.0.5
sca-patterns-base,1.6.1
sca-server-report,1.6.3
scalapack-mvapich2,2.2.0
scalapack-openmpi4,2.2.0
scalapack-openmpi5,2.2.0
scamper,20250227
scanmem,0.17
scanner-databases,202603091722
scantailor,1.0.16
scap-security-guide,0.1.80
scapy,2.6.0
scc,3.4.0
sccache,0.9.1~22
scdl,2.12.1
scdoc,1.11.3
schemaspy,5.0.0
scheme48,1.9.2
schily,2024.03.21
schismtracker,20240909
schroedinger,1.0.11
scidavis,2.9.0
scintilla,5.5.1
scite,5.5.1
scitokens-cpp,0.6.3
scm-manager-cli,1.0.1
scons,4.5.2
scotch,6.1.0
scream,4.0
screen,4.9.1
screen-message,0.28
screengrab,2.8.0
scribus,1.6.4
scrot,1.12.1
scrypt,1.3.2
scs,3.2.6
scsh,0.7+git114432435e4eadd54334df6b37fcae505079b49f
scsh-base,0.7+git114432435e4eadd54334df6b37fcae505079b49f
scsirastools,1.6.6
scsires,0.7
scummvm,2.9.0
sd,1.0.0+g0
sdbootutil,1+git20260206.54f4a16
sdbus-cpp,1.6.0
sdcc,4.2.0
sddm,0.21.0
sddm-conf,0.2.0
sddm-kcm6,6.4.2
sddm-qt6,0.21.0
sdl12_compat,1.2.74
sdl2-compat,2.32.62
sdlpop,1.23
sdparm,1.12
seadrive-fuse,2.0.22
seadrive-gui,2.0.28
seafile,9.0.4
seafile-client,9.0.4
seahorse,47.0.1+6
seahorse-nautilus,3.11.92+95
seatd,0.8.0
seccheck,3.0
secvarctl,1.1.0+git1.1d8b86b
sed,4.9
sedutil,1.20.0
seergdb,2.4
seidl,0.2
selinux-policy,20250627+git396.95c4a0017
selinux-policy-sapenablement,1
selinux-policy-targeted-gaming,2
selinux-targeted-setup,20201215
semantik,1.2.11
sendmail,8.18.1
sendxmpp,1.24
sensors,3.6.2
sequoia-octopus-librnp,1.10.0
sequoia-sq,1.3.1
sequoia-sqv,1.2.1~0
serd,0.32.4
servicelog,1.1.16
servletapi4,4.0.4
servletapi5,5.0.18
sessreg,1.1.3
setools,4.6.0
setroubleshoot,3.3.35
setroubleshoot-plugins,3.3.15
setserial,2.17
setxkbmap,1.3.4
sevctl,0.6.2
sexpp,0.9.2
sffview,0.5
sfml2,2.6.1
sfsexp,1.4.1
sg3_utils,1.48+13.54da4276
sgi-bitmap-fonts,1.0
sgml-skel,0.7.2
sgmltool,1.0.9
sgtk-menu,1.4.1
sha1collisiondetection,1.0.3
sha3sum,1.2.3.1
shaderc,2025.1
shadow,4.17.2
shadowsocks-libev,3.3.5
shadowsocks-rust,1.20.4
shadowsocks-v2ray-plugin,5.15.1
shairport-sync,4.3.7
shapelib,1.5.0
shared-mime-info,2.4
sharutils,4.15.2
sheldon,0.8.0
shfmt,3.5.1
shibboleth-sp,3.5.1
shim,16.1
shlomif-cmake-modules,8f5acb6450c1
shntool,3.0.10
shotcut,24.09.13
shotwell,0.32.9
showtime,48.0
shunit2,2.1.6
siege,4.1.6
sigil,2.5.2
signify,32
signon,8.61
signon-kwallet-extension,25.04.3
signon-plugin-oauth2,0.25git.20231124T142245~fab6988
signon-qt6,8.61
signon-ui,0.17.20231016T221200~eef943f
signpost-core,1.2.1.2
sil-abyssinica-fonts,2.201
sil-andika-fonts,6.200
sil-charis-fonts,6.200
sil-doulos-fonts,6.200
sil-gentium-fonts,6.200
silan,0.4.0
simde,0.8.2+git20240621.c903416
simple-mtpfs,0.4.0
simple-obfs,0.0.5
simple-scan,46.0
simpleframework,6.0.1
simutrans,124.2.1
singular,4.3.2.p16
sioyek,2.0.0
sipp,3.7.3
siril,1.2.4
sirilic,1.15.12
sispmctl,4.11
sisu,1.0.0
sisu-extenders,1.0.0
sisu-mojos,1.0.0
site-config,0.2
skanlite,25.04.3
skanpage,25.04.3
skelcd-openSUSE,84.87.20240227.984e01a
skladnik,25.04.3
skopeo,1.18.0
skrooge,25.4.0
sl,5.05
slade,3.2.7
slang,2.3.3+git16.89d32bb
sleuthkit,4.12.1
slf4j,1.7.36
slib,3b7
slick-greeter,1.6.1
slick-greeter-branding-openSUSE,1.0
slicot,5.9
slirp4netns,1.3.2
slop,7.6
slurm,24.11.3
slurp,1.5.0
smartmontools,7.5
smatch,1.73+20240222
smc-tools,1.8.7
smcroute,2.5.7
smem,1.5
smemstat,0.02.13
smenu,1.4.0
smictrl,20070409
smillaenlarger,0.9.0+git.2017.11.21
smlnj,110.99.5
smp_utils,0.99
smplayer,24.5.0
smproxy,1.0.7
snakeyaml,2.2
snapper,0.12.1
snappy,1.1.10
snapraid,12.3
snapshot,48.0.1
sndio,1.10.0
sngrep,1.8.2
snobol4,2.3.1
snorenotify-qt5,0.7.0
snowball,2.2.0
snpguest,0.10.0
snphost,0.7.0
socat,1.8.0.2
soci,4.0.2
socket_wrapper,1.4.4
sof-firmware,2025.05
sofia-sip,1.12.11+20110422
softhsm,2.6.1
software-o-o-launcher,1.0
solaar,1.1.13
solanum,0~ch634
solfege,3.23.4
solid,5.116.0
sonatype-oss-parent,7
sonivox,3.6.14
sonnet,5.116.0
sops,3.9.1
sord,0.16.18
sound-juicer,3.40.0
sound-theme-freedesktop,0.8
soundconverter,4.0.5
soundkonverter,3.0.1+git20240225
soundtouch,2.3.3
source-highlight,3.1.9
sox,14.4.2
soxr,0.1.3
spacenavd,1.3
spack,0.22.1
spamassassin,4.0.1
spandsp,3.0.0+g57
sparse,0.6.4+20240203
sparsehash,2.0.4
spatial4j,0.8
spatialindex,1.9.3
spdlog,1.15.3
spdx-sbom-generator,0.0.13
spec-cleaner,1.2.4+2
spec-version-maven-plugin,2.1
spectacle,6.4.2
spectre-meltdown-checker,0.46
speech-dispatcher,0.12.1
speedcrunch,0.12
speedtest-cli,2.1.3
speex,1.2.1
speexdsp,1.2.1
spek,0.8.5
spglib,2.4.0
spi-tools,1.0.2
spice,0.15.1
spice-gtk,0.42
spice-html5,0.3.0
spice-protocol,0.14.4
spice-vdagent,0.23.0
spicetify-cli,2.38.4
spiel,1.0.1
spirv-cross,1.3.296.0
spirv-headers,1.6.4+sdk335+gb824a46
spirv-llvm-translator,21.1.3
spirv-tools,2025.5~rc1
splint,3.1.2
splinter,3.0
splix,2.0.0.315
spooles,2.2
spooles-openmpi,2.2
spotify-easyrpm,3.0.6
spotify-launcher,0.6.0
spotify-qt,3.11
spread-sheet-widget,0.10
sqlcipher,4.6.0
sqlite-jdbc,3.46.1.2
sqlite3,3.50.4
sqliteman,1.2.2
sqliteodbc,0.99991
sqlmap,1.8.8
squashfs,4.6.1
squashfuse,0.5.0
squid,7.4
squidGuard,1.6.0
squidview,0.86
squilt,20220617.c1a5044
squirrel,3.2
sratom,0.6.14
srecord,1.65.0
srm,1.2.15
srt,1.5.4
sscep,0.10.0
ssdeep,2.14.1
ssdp-responder,2.0
ssh-audit,3.3.0
ssh-pairing,0.3
ssh-tools,1.8
sshamble,0.0.5
sshfs,3.7.4a
sshguard,2.4.3
sshpass,1.10
sshping,0.1.4+git20230317
sshuttle,1.1.1
ssldump,1.9
sslh,2.1.2
sslscan,2.1.4
sssd,2.9.5
staging-build-key,12.0
stalld,1.19.8
starship,1.21.1
startup-notification,0.12
statserial,1.1
stb,20240910
stdman,2024.07.05
steam-devices,20230412+git.1344348
stellarsolver,2.7
step,25.04.3
step-cli,0.27.4
stgit,2.4.12
stk,4.6.2
stl-thumb,0.5.0~0
stl-thumb-kde,0.5.0
stlink,1.8.0
stm32flash,0.7
stockfish,17
stoken,0.93
storeBackup,3.5.2
stow,2.4.1
stp,2.3.4+20240611
strace,6.14
strawberry,1.1.3
stress-ng,0.17.04
stressapptest,1.0.11
string-template-maven-plugin,1.1
stringtemplate,3.2.1
stringtemplate4,4.3.3
stringtemplate4-bootstrap,4.3.3
strip-nondeterminism,1.14.0
stripe-mock,0.186.0
strongswan,6.0.4
stunnel,5.76
su-wrapper,1.2.0
subnetcalc,2.5.1
subtitlecomposer,0.8.2
subversion,1.14.5
subversion-doc,1.8.r5043
sudo,1.9.17p1
suil,0.10.20
suitesparse,7.10.3
sundials,7.2.0
sundials-mvapich2,7.2.0
sundials-openmpi4,7.2.0
sunpinyin,2.0.99.2
sunwait,20220613
super-csv,2.4.0
supercollider,3.13.0
supercollider-sc3-plugins,3.13.0
supergfxctl,1742336779.bcdca4b
supergfxctl-plasmoid,2.1.1
superlu,6.0.1
supermin,5.3.5
supportutils,3.2.12.2
supportutils-plugin-cloud-init,1.1
supportutils-plugin-ha-sap,0.0.8+git.1761561174.0434cd5
supportutils-plugin-suse-public-cloud,1.0.9
supportutils-plugin-trento,2.4.2+git.18.1744899416.fec1001
surgescript,0.6.1
suse-build-key,12.0
suse-fonts,2.001
suse-kabi-tools,1.1.0+git0.3857c3a
suse-lifecycle,0.9+git20250625.1a90c55
suse-lifecycle-data,16.0+git20250813.709d73c
suse-module-tools,16.1.4
suse-xsl-stylesheets,2.95.6
suseconnect-ng,1.13.0
susefirewall2-to-firewalld,0.0.4
susepaste,0.7
sushi,46.0+11
svg-schema,20030114
svgcleaner,0.9.5
svgpart,25.04.3
svgpp,1.3.1
svn2git,1.0.18
svxlink,19.09.2
swag,1.16.4
swaks,20240103.0
swappy,1.5.1
sway,1.10.1
sway-marker,0.3~0
swaybg,1.2.1
swayidle,1.8.0
swaylock,1.8.0
sweeper,25.04.3
swell-foop,48.1
swig,4.3.0
swing-layout,1.0.3
swing-worker,1.2
switcheroo,2.2.0
switcheroo-control,2.6
swtpm,0.10.0
swww,0.9.5
syft,1.14.1
symbols-only-nerd-fonts,3.2.1
sympol,0.1.9
sympow,2.023.7
synce4l,1.1.1
syncplay,1.7.3
syncthing,1.28.0
syndication,5.116.0
synergy,1.9.1
syntax-highlighting,5.116.0
sypper,0.08
sysbench,1.0.20
sysconfig,0.90.4
sysctl-logger,0.0.6
sysfsutils,2.1.1
syslinux,4.04
syslog-ng,4.9.0
syslogd,1.5.1
sysprof,48.0
sysstat,12.7.5
system-config-printer,1.5.18
system-user-alloy,1.0.0
system-user-grafana,1.0.0
system-user-greeter,1
system-user-grommunio,10
system-user-gromox,9
system-user-loki,1.0.0
system-user-mktex,1.0.0
system-user-nagios,1.0.0
system-user-openbao,1.0.0
system-user-prometheus,1.0.0
system-user-root,20190513
system-user-vault-sync,1.0.0
system-users,20170617
systemd,257.11
systemd-default-settings,0.10
systemd-generator-cron2timer,0
systemd-presets-branding-Elemental,20240807
systemd-presets-branding-SLE-SAP_immutable,20230214
systemd-presets-branding-SLE_immutable,20260220
systemd-presets-branding-SLE_transactional,20230214
systemd-presets-branding-openSUSE,12.2
systemd-presets-common-SUSE,15
systemd-rpm-macros,26
systemd-zram-service,0.2.1
systemsettings6,6.4.2
systemtap,5.4
systemtap-docs,5.4
systemtap-dtrace,5.4
systemtap-headers,5.4
sysuser-tools,3.3
sysvinit,3.14
t1utils,1.42
tachyon,0.99.5
taglib,2.1.1
taglib-tests,2.1.1
tagsoup,1.2.1
tai-heritage-pro-fonts,2.600
tail-tray,0.2.7
tailscale,1.80.3
taisei,1.4.2
tali,40.9
talk,0.17
talloc,2.4.3
talloc-man,2.4.3
tango-icon-theme,0.8.90
taplo,0.9.3
tar,1.35
taradino,1.1.3+git61.4404962
target-isns,v0.6.8+2.f9922c2be69e
targetcli-fb,3.0.1
taskwarrior,3.1.0
tayga,0.9.2
tbb,2021.12.0
tboot,20250417_1.11.10
tcd,2.2.0
tcl,8.6.15
tclap,1.2.5
tclap-doc,1.2.5
tcllib,1.21
tcmu-runner,1.6.2
tcpd,7.6
tcpdump,4.99.6
tcpflow,1.6.1
tcping,2.6.0
tcpreplay,4.4.4
tcsh,6.24.15
tdb,1.4.14
tdfiglet,0.5+3
tdiff,0.8.6
tdom,0.9.4
tea,61.2.0
tecla,1.6.3
tecla-keyboard-layout-viewer,48.0.2
tectonic,0.15.0
teeworlds,0.7.5
tei-roma,2.11
tei_4,2006.8.14
telegraf,1.32.1
telegram-desktop,5.13.1
telepathy-farstream,0.6.2
telepathy-glib,0.24.2
telepathy-idle,0.2.2
telepathy-logger,0.8.2
telepathy-mission-control,5.16.6
tellico,4.1.2
telly-skout,25.04.3
telnet,1.2
teluguvijayam-fonts,0.1
template-glib,3.36.3
template-resolver,0.1
templating-maven-plugin,1.0.0
tenmon,20240816
termcap,2.0.8
terminator,2.1.4
terminology,1.13.0
terminology-theme-dark,20220216.1.26
terminology-theme-openSUSE,20220430.1.26
terminology-theme-openSUSE-oliveleaf,20220219.1.26
terminus-bitmap-fonts,4.49.1
termotp,0.0.10
termscp,0.16.1
termshark,2.4.0
tesla-polyglot-common,0.4.5
tesseract-ocr,5.4.1
tesseract-ocr-traineddata,4.1.0+git.20231024.dd24b9d
test-interface,1.0
testdisk,7.2
testng,7.10.2
testssl.sh,3.0.9
testsweeper,2024.05.31
tetrinet-server,1.13.16
tevent,0.17.1
tevent-man,0.17.1
texi2html,5.0
texi2roff,2.0
texinfo,7.1
texlab,5.17.0
texlive,2025.20250308
texlive-cjk-latex-extras,20070515
texlive-filesystem,2025.222
texlive-specs-a,2025
texlive-specs-b,2025
texlive-specs-c,2025
texlive-specs-d,2025
texlive-specs-e,2025
texlive-specs-f,2025
texlive-specs-g,2025
texlive-specs-h,2025
texlive-specs-i,2025
texlive-specs-j,2025
texlive-specs-k,2025
texlive-specs-l,2025
texlive-specs-m,2025
texlive-specs-n,2025
texlive-specs-o,2025
texlive-specs-p,2025
texlive-specs-q,2025
texlive-specs-r,2025
texlive-specs-s,2025
texlive-specs-t,2025
texlive-specs-u,2025
texlive-specs-v,2025
texlive-specs-w,2025
texlive-specs-x,2025
texlive-specs-y,2025
texlive-specs-z,2025
texmath,0.12.8.11
texstudio,4.8.3
tftp,5.2
tftpboot-installation-common,1.1
tgt,1.0.95
thai-fonts,0.7.3
thermald,2.5.11.9.git+49457fb
thin-provisioning-tools,1.1.0
thinkfan,1.3.1
threadweaver,5.116.0
thrift,0.17.0
thunar,4.20.4
thunar-archive-plugin,0.6.0
thunar-media-tags-plugin,0.6.0
thunar-plugin-dropbox,0.3.1
thunar-sendto-clamtk,0.08
thunar-shares-plugin,0.5.0
thunar-vcs-plugin,0.4.0
thunar-volman,4.20.0
thunarx-python,0.5.2
thunderbolt-user-space,0.9.3
thunderbolt-utils,0.1~rc1
tidy,5.8.0
tidyp,1.04
tiff,4.7.1
tiff-man,4.7.1
tig,2.5.10
tigervnc,1.16.0
tilda,2.0.0
tiled,1.11.2
tilix,1.9.6
time,1.9
time-api,0.6.4
timeshift,24.06.6
timewarrior,1.7.1
timezone,2025b
timezonemap,0.4.6
timg,1.6.0
timidity,2.15.0
tinc,1.0.36
tint,0.07
tiny,0.12.0+git2
tinyfecvpn,20230206.0
tinygettext,0.1.1469459657.bf66a57
tinyproxy,1.11.2
tinysparql,3.9.2
tinyssh,20240101
tinyxml2,10.0.0
tio,3.7
tipcutils,3.0.6
tiro-indigo-fonts,1.52
tix,8.4.3
tk,8.6.13
tkdiff,5.7
tkimg,1.4.16
tkinfo,2.11
tkxcd,1.1.0
tllist,1.1.0
tlrc,1.9.3+0
tlswrap,1.04
tmate,2.4.0
tmpwatch,2.11
tmux,3.5a
tn5250,0.16.5
tnef,1.4.18
tnftp,20230507
tofi,0.9.1
toilet,0.3
toipe,0.5.0+g0
tokei,13.0.0.alpha.5+git0
tokodon,25.04.3
tolua,5.2.4
tomcat,9.0.115
tomcat-jakartaee-migration,1.0.7
tomcat10,10.1.48
tomcat11,11.0.18
toml11,3.7.1
tomlplusplus,3.4.0
toolbox,2.4+git20250806.ba48bd3
topgrade,15.0.0
tor,0.4.8.18
torbrowser-launcher,0.3.7
torrentinfo,1.8.7
totem,43.2
totem-pl-parser,3.26.6+30
touchegg,2.0.17
tp_smapi,0.43
tpm-fido,20230621.5f8828b
tpm-tools,1.3.9.2
tpm2-0-tss,4.1.0
tpm2-openssl,1.3.0
tpm2-pkcs11,1.9.0
tpm2-totp,20240326.33e1986
tpm2-tss-engine,1.2.0
tpm2.0-abrmd,3.0.0
tpm2.0-tools,5.7
trace-cmd,3.3.2
traceroute,2.1.3
trader,7.20
transactional-update,6.0.6
transfig,3.2.9a
translate-shell,0.9.7.1
translate-suse-desktop,0.20241004.009da54
translate-toolkit,3.12.1
transmission,4.0.6
transset,1.0.3
tre,0.8.0_git201402282055
tree,2.2.1
tree-sitter,0.25.3
tree-sitter-bash,0.21.0
tree-sitter-c,0.23.4
tree-sitter-c-sharp,0.21.3
tree-sitter-cpp,0.23.4
tree-sitter-css,0.20.0
tree-sitter-go,0.21.0
tree-sitter-haskell,0.21.0
tree-sitter-html,0.20.2
tree-sitter-java,0.21.0
tree-sitter-javascript,0.21.0
tree-sitter-json,0.21.0
tree-sitter-lua,0.3.0
tree-sitter-markdown,0.4.1
tree-sitter-python,0.23.6
tree-sitter-qmldir,0.2.2.12.6b2b5e4
tree-sitter-qmljs,0.1.2.41.febf48a
tree-sitter-query,0.5.1
tree-sitter-regex,0.21.0
tree-sitter-ruby,0.23.1
tree-sitter-rust,0.21.2
tree-sitter-typescript,0.20.6
tree-sitter-vim,0.6.0
tree-sitter-vimdoc,3.0.1
tree-sitter-xml,0.6.2
treefetch,2.0.0~git0.5b3eac1
treelayout,1.0.3
treeline,3.1.6
trento-agent,2.4.0+git.dev41.1744877974.5aa0336
trento-checks,1.0.0+git.dev14.1744624694.b6a667d
trento-wanda,1.4.0+git.dev59.1744289672.a25e50d7
trento-web,2.4.0+git.dev187.1744896385.81fc3ca2f
triggerhappy,0.5.0
trilead-ssh2,217.293.v56de4d4d3515
trinity,1.9+git.20240830
tripwire,2.4.3.7
trivy,0.69.0
trng,4.27
trojan,1.16.0
trousers,0.3.15
trufflehog,3.82.11
trurl,0.16
truth,0.24
tryton,7.0.27
trytond,7.0.32
trytond_account,7.0.20
trytond_account_invoice,7.0.13
trytond_account_invoice_stock,7.0.2
trytond_account_product,7.0.1
trytond_company,7.0.2
trytond_country,7.0.0
trytond_currency,7.0.1
trytond_party,7.0.6
trytond_product,7.0.2
trytond_purchase,7.0.14
trytond_purchase_request,7.0.1
trytond_stock,7.0.13
trytond_stock_lot,7.0.3
trytond_stock_supply,7.0.4
tsctp,0.7.12
tslib,1.22
ttf-converter,1.0.7
ttyd,1.7.4
ttynvt,0.16
ttyper,1.6.0
ttyplot,1.7.0
tudu,0.10.4
tui-journal,0.12.0
tuigreet,0.9.1
tumbler,4.20.0
tunctl,1.5
tuned,2.27.0.0+git.38d4414
tup,0.8
tupitube,0.2.22
turbo,1715766145.697580e
tut,2.0.1
tuxcursors,0.5
tuxpaint-config,0.0.22
tuxpaint-stamps,2023.07.20
tv-fonts,1.1
tvbrowser,4.2.7
tvheadend,4.2.8
tvision,0~git631
tvtime,1.0.11
twemoji-color-font,14.0.2
twilio-utils,1.2.2
twin,0.9.0+17
twm,1.0.12
twolame,0.4.0
txt2man,1.7.1
txt2tags,3.9
typesafe-config,1.4.1
typescript,5.6.3
typioca,3.1.0
typst,0.12.0
u-boot,2025.10
u-boot-bananapim64,2025.10
u-boot-dragonboard410c,2025.10
u-boot-dragonboard820c,2025.10
u-boot-geekbox,2025.10
u-boot-hikey,2025.10
u-boot-khadas-vim,2025.10
u-boot-khadas-vim2,2025.10
u-boot-libretech-ac,2025.10
u-boot-libretech-cc,2025.10
u-boot-mvebudb-88f3720,2025.10
u-boot-mvebudbarmada8k,2025.10
u-boot-mvebuespressobin-88f3720,2025.10
u-boot-mvebumcbin-88f8040,2025.10
u-boot-nanopc-t6-rk3588,2025.10
u-boot-nanopia64,2025.10
u-boot-odroid-c2,2025.10
u-boot-odroid-c4,2025.10
u-boot-odroid-n2,2025.10
u-boot-orangepi-3b-rk3566,2025.10
u-boot-orangepipc2,2025.10
u-boot-orangepizero2,2025.10
u-boot-orangepizero2w,2025.10
u-boot-p2371-2180,2025.10
u-boot-p2771-0000-500,2025.10
u-boot-pine64plus,2025.10
u-boot-pinebook,2025.10
u-boot-pineh64,2025.10
u-boot-pinephone,2025.10
u-boot-poplar,2025.10
u-boot-quartz64-a-rk3566,2025.10
u-boot-quartz64-b-rk3566,2025.10
u-boot-roc-cc-rk3328,2025.10
u-boot-rock5b-rk3588,2025.10
u-boot-rock64-rk3328,2025.10
u-boot-rpi3,2025.10
u-boot-rpi4,2025.10
u-boot-rpiarm64,2025.10
u-boot-sige7-rk3588,2025.10
u-boot-soquartz-blade-rk3566,2025.10
u-boot-soquartz-cm4-rk3566,2025.10
uChmViewer,8.3
uacme,1.7.5
uasm,2.56.2
ubi_reader,0.8.5
ublksrv,1.6
ubridge,0.9.19
ubuntu-fonts,0.83
ubuntu-mate-artwork,22.04.17
ubuntu-themes,20.10
ucblogo,6.2.4
uchardet,0.0.8
ucl,1.03
ucode-amd,20251203
ucode-intel,20260210
ucommon,7.0.1
ucpp,1.3.5
udev-browse,0.3
udftools,2.3
udhcp,0.9.8
udica,0.2.7
udiskie,2.5.3
udisks2,2.10.1
udns,0.6
udp2raw-tunnel,20200818.0
udpspeeder,20230206.0
udunits2,2.2.28
uefi-shell,202602
ufw,0.36.2
ugrep,7.5.0
uhd,4.7.0.0
uhttpmock,0.11.0
uhubctl,2.6.0
uid_wrapper,1.3.1
uima-parent-pom,13
uisp,20050207suse
ulfius,2.7.15
ulp-macros,1.0
umbrello,25.04.3
umoci,0.6.0
umockdev,0.18.4
unar,1.10.8
unbound,1.24.2
unclutter,8
unclutter-xfixes,1.6
uncommons-maths,1.2.3
uncrustify,0.79.0
unetbootin,0.0.702
unibilium,2.1.2
unicode-emoji,15.1
unicode-ucd,16.0.0
unifdef,2.12
unionfs-fuse,2.2
unique-factory,0.2.1
unit-api,1.0
units,2.23
universal-ctags,6.0.0
univocity-parsers,2.9.1
unixODBC,2.3.12
unoconv,0.9.0
